,movie_name
4488,Wir Wunderkinder
4489,When We are Married
4491,Great Day
4492,Silent Dust
4493,Eight O'Clock Walk
4494,Pimpernel Smith
4496,The First of the Few
4497,The Gentle Sex
4498,Ferry Pilot
4501,Western Approaches
4502,Shadow on the Wall
4503,White Corridors
4504,Something Money Can't Buy
4505,The Feminine Touch
4506,Virgin Island
4507,Don't Talk to Strange Men
4508,Seventy Deadly Pills
4509,Heavenly Creatures
4510,The Frighteners
4511,Un Colpa di Pistola
4513,Two Cents worth of Hope
4515,The Gay City
4517,Night Plane from Chungking
4519,Rainbow Island
4520,The Man from Half Moon Street
4521,Desert Rats
4522,The Lady in the Iron Mask
4523,Among the Living
4526,:Along Came Jones
4527,Blue Skies
4528,Smash-Up
4529,Tulsa
4530,Chain Lightning
4531,I died a Thousand Times
4532,Hitler
4533,Fighting Father Dunne
4536,The Window
4537,Johnny Allegro
4539,The White Tower
4540,Gambling House
4541,Time Bomb
4542,Son of Sinbad
4543,I Bambini ci Guardino
4545,Sciusci\`a
4546,Bicycle Thieves
4547,Miracle in Milan
4548,Umberto D
4549,The Gold of Naples
4550,Stazione Termini
4551,The Roof
4552,Two Women
4553,"Yesterday, Today and Tomorrow"
4554,Marriage Italian Style
4555,After the Fox
4556,The Garden of the Finzi-Continis
4557,Mr.~District Attorney
4559,Madame San G\^ene
4561,The Moon and Sixpence
4563,The Picture of Dorian Gray
4564,Pandora and the Flying Dutchman
4565,Saadia
4566,The Furies
4568,The Reign of Terror
4569,Winchester 73
4570,Bend of the River
4571,The Naked Spur
4572,The Glenn Miller Story
4573,Strategic Air Command
4574,The Man from Laramie
4575,Serenade
4576,:Men in War
4577,:God's Little Acre
4578,Man of the West
4580,El Cid
4581,The Fall of the Roman Empire
4582,The Road to Heaven
4584,Hets
4585,Only a Mother
4586,Miss Julie
4587,Barabbas
4588,Karin Mansdotter
4589,Wild Birds
4590,The Judge
4591,The Island
4592,San Demetrio London
4594,Scott of The Antarctic
4595,The Cruel Sea
4596,In Which We Serve
4598,Blithe Spirit
4599,Brief Encounter
4602,Passionate Friends
4603,The Sound Barrier
4605,Summertime
4606,The Bridge on the River Kwai
4607,Lawrence of Arabia
4608,Dr.~Zhivago
4609,Ryan's Daughter
4610,A Passage to India
4611,The Seventh Cross
4613,Die Gezeichneten
4614,The Men
4616,High Noon
4617,The Member of the Wedding
4618,From Here to Eternity
4619,Oklahoma!
4620,The Nun's Story
4621,The Sundowners
4622,Behold a Pale Horse
4623,A Man for All Seasons
4624,Day of the Jackal
4625,Julia
4626,"The Real Julia, Muriel Gardiner's Story"
4627,Five Days One Summer
4628,Martin Roumagnac
4629,"We, The Living"
4631,Le Corbeau
4633,Quai des Orf\`evres
4634,L'Assassin habite au 21
4635,Jenny Lamour
4636,Manon
4637,Le Salaire de la Peur
4638,Les Diaboliques
4639,la Myst\`ere de Picasso
4642,Sherlock Holmes and the Voice of Terror
4643,Dick Tracy vs. Cueball
4644,Dick Tracy's Dilemma
4645,Dick Tracy Meets Gruesome
4646,Brute Force
4648,The Naked City
4649,Night and the City
4650,Rififi
4651,He Who Must Die
4652,Never on Sunday
4653,Phaedra
4654,Topkapi
4655,A Dream of Passion
4656,:Circle of Two
4657,:Killer Bat
4659,The Naughty Nineties
4660,Abbott and Costello Lost in Alaska
4661,The Seven Faces of Dr.Lao
4662,Goupi Mains Rouges
4664,Falbalas
4665,Antoine et Antoinette
4666,Rendevouz de Julliet
4667,Edouard et Caroline
4668,Casque d'Or
4669,Rue de l'Estrapade
4670,Touchez pas au Grisbi
4671,Montparnasse 19
4672,Ali Baba
4673,Le Trou
4674,The Man in Grey
4676,Love Story
4677,:Wicked Lady
4678,A Man about the House
4679,Miss Tulip Stays the Night
4680,Ossessione
4682,La Terra Trema
4683,Bellisima
4684,Senso
4685,Rocco and His Brothers
4686,Boccaccio 70
4687,Il gattopardo
4688,The Damned
4689,Death in Venice
4691,Conversation Piece
4692,The Innocent
4693,Crime Doctor
4695,Crime Doctor's Strangest Case
4697,Shadows in the Night
4698,Crime Doctor's Courage
4699,Crime Doctor's Warning
4700,Crime Doctor's Manhunt
4701,Just Before Dawn
4702,the Millerson Case
4703,The Web
4704,Crime Doctor's Gamble
4705,Another Part of the Forest
4706,An Act of Murder
4707,Crime Doctor's Diary
4708,Cyrano de Bergerac
4709,I can get it for you Wholesale
4710,Pillow Talk
4711,"Move Over, Darling"
4712,A Very Special Favor
4713,The Impossible Years
4714,All Through the Night
4716,The Hard Way
4717,Old Acquaintenance
4718,Mr.~Skeffington
4719,The Adventures of Don Juan
4720,The Hasty Heart
4721,The Damned Don't Cry
4722,Bowery at Midnight
4726,Sugata Sanshiro
4728,The Most Beautiful
4729,The Men Who Tread on the Tiger's Tail
4730,No Regrets for Our Youth
4731,One Wonderful Sunday
4732,Drunken Angel
4733,Quiet Duel
4734,Stray Dog
4736,Rashomon
4737,Ugetsu
4738,Ikiru
4739,Shichinin no Samurai
4740,Record of a Living Being
4741,Throne of Blood
4742,The Lower Depths
4743,The Hidden Fortress
4744,The Bad Sleep Well
4745,Yojimbo
4746,Sanjuro
4747,High and Low
4748,Red Beard
4749,Dodeskaden
4750,"Tora, Tora, Tora"
4751,Derzu Uzala
4752,Kagemusha
4753,Ran
4754,Akira Kurosawa Dreams
4755,Rhapsody in August
4756,Madadayo
4759,Easter Parade
4760,The Barkleys of Broadway
4761,Lili
4762,Dangerous when Wet
4763,The Tender Trap
4764,High Society
4765,Ask any Girl
4766,Please Dont Eat the Daisies
4767,The Unsinkable Molly Brown
4768,"Walk, Don't Run"
4769,Millions Like Us
4771,2000 Women
4772,I see a Dark Stranger
4773,Captain Boycott
4774,The Blue Lagoon
4775,The Happiest Day of Your Life
4776,The Belles of St.~Trinian's
4777,Geordie
4778,The Bridal Path
4779,Joey Boy
4780,The Great St.~Trinian's Tarin Robbery
4781,Lassie Come Home
4783,Courage of Lassie
4784,The Hills of Home
4785,The Secret Garden
4786,Forbidden Planet
4787,Non Mi Muovo!
4789,The Mating of Millie
4791,Belles on their Toes
4792,The President's Lady
4793,Journey to the Center of the Earth
4794,:Where the Boys Are
4795,The Wonderful World of the Brothers Grimm
4796,Come Fly With Me
4797,Honeymoon Hotel
4798,Genghis Kahn
4799,Murderers' Row
4800,My Friend Flicka
4802,Thunderhead --- Son of Flicka
4803,Tarzan's Hidden Jungle
4804,Watch on the Rhine
4806,Confidential Agent
4807,The Silent Village
4809,A Diary for Timothy
4810,The Seventh Victim
4812,The Ghost Ship
4813,Bedlam
4814,Isle of the Dead
4815,Champion
4816,Bright Victory
4817,The Bridges at Toko-Ri
4818,Phffft
4819,Peyton Place
4820,Inn of the Sixth Happiness
4821,The Prize
4822,Von Ryan's Express
4823,Valley of the Dolls
4824,"Happy Birthday, Wanda June"
4825,Earthquake
4826,Vautrin
4828,Capricorn One
4830,:Hanover Street
4831,:Outland
4832,2010
4833,Running Scared
4834,Presidio
4835,Narrow Margin
4836,Stay Tuned
4837,The Star Chamber
4838,The Quest
4839,Time Cop
4840,The Relic
4841,Bataille du Rail
4843,Au del\`a des Grilles
4844,Les Jeux Interdits
4845,Gervaise
4846,Is Paris Burning?
4847,L'Anges du Peche
4849,Les Dames du Bois du Bologne
4850,Journal d'un Cur\'e de Campagne
4851,Pickpocket
4852,The Trial of Joan of Arc
4853,Un Condamn\'e \`a Mort s'est Echapp\'e
4854,"Au Hazard, Balthazar"
4855,Mouchette
4856,Une Femme Douce
4857,Quatre Nuits d'un Reveur
4858,Lancelot du Lac
4859,L'Diable probalement
4860,L'Argent
4861,Waterloo Road
4863,The Rake's Progress
4864,Green for Danger
4865,I See A Dark Stranger
4866,State Secret
4867,Only Two Can Play
4868,The Great St.~Trinians Train Robbery
4869,:Endless Night
4870,Mr.~Drake's Duck
4872,The Runaway Bus
4873,The Quatermass Experiment
4874,Quatermass II
4875,:Up the Creek
4876,Expresso Bongo
4877,Jigsaw
4878,The Beauty Jungle
4879,When Dinosaurs Ruled The Earth
4880,Cabin in the Sky
4882,Ziegfeld Follies
4883,Meet Me in St.Louis
4884,The Clock
4887,Father of the Bride
4888,An American in Paris
4889,The Bad and the Beautiful
4890,The Band Wagon
4891,Brigadoon
4893,Lust for Life
4894,The Reluctant Debutante
4895,Gigi
4896,"Goodbye, Charlie"
4897,On A Clear Day You Can See Forever
4898,A Matter of Time
4899,Macabre
4901,House on Haunted Hill
4902,The Tingler
4903,Homicidal
4904,Strait-Jacket
4905,Shanks
4906,Project X
4907,Auf Wiedersehen Francisca
4909,Woman in White
4911,Hon Dansade en Sommar
4912,The Lady in White
4913,The Murderer
4914,Hue and Cry
4916,The Lavender Hill Mob
4917,The Titfield Thunderbolt
4918,A Fish Named Wanda
4919,None But the Lonely Heart
4921,Act One
4923,Between Two Worlds
4925,Escape in the Desert
4926,:Seven Doors to Death
4928,Don't Take it to Heart
4930,The Uninvited
4932,:The Unseen
4933,Those Endearing Young Charms
4934,"Another Time, Another Place"
4935,Henry V
4937,Hamlet
4938,Richard III
4939,The Prince and the Showgirl
4940,The Story of O
4942,Shanghai Cobra
4944,Dark Alibi
4945,Ladies of the Chorus
4946,Scandal Sheet
4947,Kansas City Confidential
4948,99 River Street
4949,The Phenix City Story
4950,The Young Doctors
4952,The Silencers
4953,Hornet's Nest
4954,:Walking Tall
4958,There's a Girl in My Soup
4959,The Last Word
4960,The Mummy's Ghost
4962,"San Diego, I love You"
4963,Jungle Woman
4964,The Black Sheep
4965,Blonde Fever
4967,:Till the Clouds Roll By
4969,:Champagne for Caesar
4970,Most Likely to Succeed
4971,Mademoiselle Fifi
4973,The Curse of the Cat People
4974,The Body Snatchers
4975,A Game of Death
4976,Blood on the Moon
4977,The Set-Up
4978,The House on Telegraph Hill
4979,The Day the Earth Stood Still
4980,Executive Suite
4981,I Want To Live
4982,"Run Silent, Run Deep"
4983,West Side Story
4984,The Haunting
4985,The Sound of Music
4986,Sand Pebbles
4987,Star!
4988,The Andromeda Strain
4989,The Hindenburg
4990,Audrey Rose
4991,"Star Trek, the Motion Picture"
4992,The Monster Maker
4994,The Terror of Tiny Town
4995,The Lost Continent
4996,Kutuov/1812
4998,The First Front
4999,Last on a Train
5001,The Seventh Veil
5003,The Years Between
5004,That Forsythe Woman
5006,How to Undress in Public Without Undue Embarrassement
5008,Hitler Lives
5010,Night unto Night
5011,The Verdict
5012,The Big Steal
5013,Private Hell 36
5014,Riot in Cell Block 11
5015,The Invasion of the Body Snatchers
5016,Baby Face Nelson
5017,The Lineup
5019,Cogan's Bluff
5020,Death of a Gunfighter
5021,:The Beguiled
5022,Dirty Harry
5023,Charley Varrick
5024,The Shootist
5025,:Telefon
5026,:Escape from Alcatraz
5027,:Rough Cut
5028,Jinxed!
5029,Marathon
5030,The Dead Pool
5031,A Tree Grows in Brooklyn
5033,"America, America"
5034,Boomerang
5035,Gentleman's Agreement
5036,Panic in the Streets
5037,A Streetcar Named Desire
5038,Viva Zapata
5039,On the Waterfront
5040,East of Eden
5041,Baby Doll
5042,A Face in the Crowd
5043,Splendor in the Grass
5044,The Arrangement
5045,The Last Tycoon
5046,Spain
5047,Her Kind of Man
5049,Bedtime for Bonzo
5050,Little Egypt
5051,Bonzo Goes to College
5053,Miracle on 34th Street
5056,The Big Lift
5057,The Country Girl
5058,The Pleasure of his Company
5059,Airport
5060,Road to Utopia
5062,Road to Bali
5063,Crisis
5065,It Rains on Our Love
5066,A Ship Bound for India
5067,Night is Our Future
5068,Port of Call
5069,Prison
5070,Thirst
5071,Till Gladje
5072,Summer Interlude
5073,Waiting Women
5074,A Summer with Monika
5075,The Naked Night
5076,A Lesson in Love
5078,Smiles of a Summer Night
5079,The Seventh Seal
5080,Wild Strawberries
5081,Ansiktet
5082,The Virgin Spring
5083,The Devil's Eye
5084,Through a Glass Darkly
5085,Winter Light
5086,Trystnaden
5087,Persona
5088,Hour of the Wolf
5089,Shame
5090,The Passion of Anna
5091,:The Touch
5092,Cries and Whispers
5093,Scenes from A Marriage
5094,Face to Face
5095,Autumn Sonata
5096,Fanny and Alexander
5097,In the Presence of a Clown
5098,Casbah
5101,The Bad News Bears Go to Japan
5102,Dillinger
5104,La Cabalgata del Circo
5106,Spendthrift
5107,In the Name of the Law
5109,Man of Iron
5110,Maledotto Imbroglio
5111,Divorce Italian Style
5112,Seduced and Abandoned
5113,"The Birds, the Bees and the Italians"
5114,Alfredo Alfredo
5115,It Always Rains on Sunday
5117,Kind Hearts and Coronets
5118,The Spider and the Fly
5119,Father Brown
5120,To Paris With Love
5121,The Scapegoat
5122,School for Scoundrels
5123,Open City
5125,Paisa
5127,"Francesca, Giullare di Dio"
5128,Stromboli
5129,Europa
5130,A Trip To Italy
5131,Fear
5132,General della Rovere
5135,Jungle Jim
5136,Treasure of Monte Christo
5137,Zamba the Gorilla
5138,The Jungle
5139,Song of Scheherazade
5141,Du Rififi chez les Femmes
5143,Sister Kenney
5145,Mourning Becomes Electra
5146,The Idiot
5148,Deadline at Dawn
5150,reams That Money Can't Buy
5152,God of Creation
5154,:The Sin of Harold Diddlebock
5156,:Unfaithfully Yours
5157,The Sign of the Ram
5158,Bad Day at Black Rock
5159,Gunfight at the OK Corral
5160,The Old Man and the Sea
5161,The Magnificent Seven
5162,By Love Possessed
5163,Sergeants Three
5164,The Great Escape
5165,:Marooned
5166,:Joe Kidd
5167,:Chino
5168,The Eagle Has Landed
5169,Dragonwyk
5171,The Ghost and Mrs. Muir
5173,A Letter to Three Wives
5174,House of Strangers
5175,All About Eve
5176,No Way Out
5177,The Cicero Affair
5179,The Barefoot Contessa
5180,Guys and Dolls
5181,The Quiet American
5182,"Suddenly, Last Summer"
5184,Sleuth
5185,Hotel Sahara
5189,Very Important Person
5190,The Longest Day
5191,The Informers
5192,The Fast Lady
5193,Those Magnificent Men in Their Flying Machines
5194,Battle of the Bulge
5195,Those Daring Young Men in Their Jaunty Jalopies
5197,Fifth Musketeer
5198,The New Adventures of Pippi Longstocking
5199,To Live in Peace
5201,City on Trial
5202,The Woman of Rome
5203,Fear in the Night
5205,The Naked Street
5206,Nightmare
5207,School for Secrets
5209,Vice Versa
5210,Private Angelo
5211,Romanoff and Juliet
5212,:Billy Budd
5213,Lady L.
5214,Hammersmith is Out
5217,Le chevalier mysterieux
5218,"Theodora, Slave Express"
5219,The Terror of Dr.~Hitchcock
5221,Coplan FX 18 Casse Tout
5222,So This is New York
5224,The Narrow Margin
5225,The Happy Time
5226,Twenty Thousand Leagues Under the Sea
5227,The Girl in the Red Velvet Swing
5228,The Vikings
5229,Compulsion
5230,Crack in the Mirror
5231,Barrabas
5232,Fantastic Voyage
5233,Doctor Dolittle
5234,The Boston Strangler
5235,Che!
5236,Tora! Tora! Tora!
5237,The Last Run
5238,:Soylent Green
5239,Mr.~Majestyk
5240,Mandingo
5241,Crossed Swords
5243,:The New Centurions
5244,:Amityville
5245,:Tough Enough
5246,Conan the Destroyer
5247,The Lady in The Lake
5249,Ride the Pink Horse
5250,Once More My Darling
5251,Love Laughs at Andy Hardy
5253,"Die M\""order sind unter uns"
5256,Dual Alibi
5258,June Bride
5260,Pretty Baby
5261,The Enforcer
5263,The Pied Piper of Hamelin
5264,The Avon Emeralds
5265,Cheap is Cheap
5266,Bury Me Dead
5268,It Had To Be You
5270,Every Girl Should Be Married
5271,Mr.~Imperium
5272,Holiday Affair
5273,Mr. Imperium
5274,The Senator was Indiscreet
5276,Giuseppina
5278,A Study in Terror
5279,Born Free
5280,Captain Nemo and the Underwater City
5281,Black Beauty
5282,:Angel and the Badman
5284,Albert RN
5286,The Good Die Young
5287,Reach for the Sky
5288,Sink the Bismarck
5289,Alfie
5290,You Only Live Twice
5291,The Spy Who Loved Me
5292,Moonraker
5293,Educating Rita
5294,Shirley Valentine
5295,Stepping Out
5296,They Live By Night
5298,A Woman's Secret
5301,In a Lonely Place
5302,Flying Leathernecks
5303,On Dangerous Ground
5304,:The Lusty Men
5305,Johnny Guitar
5306,Rebel Without a Cause
5307,Party Girl
5308,King of Kings
5309,55 Days at Peking
5310,The Card
5312,The Million Pound Note
5313,The Man Who Never Was
5314,The Horse's Mouth
5315,Tunes of Glory
5316,The Prime of Miss Jean Brodie
5318,The Poseidon Adventure
5319,:The Odessa File
5320,Meteor
5321,:Hopscotch
5322,First Monday in October
5325,All the King's Men
5326,The Brave Bulls
5327,Mambo
5328,Alexander the Great
5329,Island in the Sun
5330,The Hustler
5331,Lilith
5332,:They Came to Cordura
5333,Riso Amaro
5335,Rome 11 O'Clock
5336,Les Enfants Terribles
5338,Bob Le Flambeur
5339,Leon Morin Priest
5340,The Samurai
5341,Dirty Money
5342,Marry Me
5344,The Curse of Frankenstein
5347,Sherlock Holmes and the Deadly Necklace
5349,Brides of Dracula
5351,The Gorgon
5352,The Curse of the Mummy's Tomb
5353,"Dracula, Prince of Darkness"
5354,Frankenstein Created Woman
5355,Frankenstein Must Be Destroyed
5356,Frankenstein and the Monster from Hell
5357,Combat America
5359,Force of Evil
5361,Rosemary's Baby
5362,Tell Them Willie Boy is Here
5363,:Easy Money
5365,Abbott and Costello Meet Frankenstein
5367,Africa Screams
5368,"Abbott and Costello Meet the Killer, Boris Karloff"
5370,Bond Street
5373,Innocents in Paris
5374,"Tread Softly, Stranger"
5375,Passport to Pimlico
5377,The Galloping Major
5378,Genevieve
5379,I am a Camera
5380,Next to No Time
5381,Law and Disorder
5382,The Velvet Touch
5384,The Prowler
5387,The Intimate Stranger
5388,Blind Date
5390,Eva
5391,The Sevant
5392,Modesty Blaise
5393,Accident
5394,The Assination of Trotsky
5395,A Doll's House
5396,Galileo
5397,:Romantic Englishwoman
5398,Mr.~Klein
5399,Don Giovanni
5400,The Trout
5401,:Steel
5402,L'Ecole Buissoni\`ere
5406,Olivia
5407,Mitsou
5408,Soledad
5409,Jungle Goddess
5413,Hong Kong
5414,Tropic Zone
5415,The Bold and the Brave
5416,Tonka
5417,Helter Skelter
5419,Appointment with Venus
5420,Doctor in The House
5421,Doctor at Sea
5422,Campbell's Kingdom
5423,:Doctor At Large
5425,The Thirty-nine Steps
5426,A Pair of Briefs
5427,Deadlier Than the Male
5428,Some Girls Do
5429,Percy
5430,It's not the Size That Counts
5431,The Dark Past
5433,D.O.A.
5434,Second Chance
5435,Miracle in the Rain
5436,The 300 Spartans
5437,No Orchids for Miss Blandish
5439,One Night With You
5442,Too Hot to Handle
5443,Dr.~No
5444,From Russia With Love
5445,Thunderball
5446,The Amorous Adventures of Moll Flanders
5447,Wait Until Dark
5448,Bloodline
5449,The Shadow on the Window
5451,Beach Party
5452,Johnny Cool
5453,Muscle Beach Party
5454,Bikini Beach
5455,Beach Blanket Bingo
5456,How to Stuff a Wild Bikini
5457,Docks of New Orleans
5459,The Loves of Don Juan
5461,Anjuman
5463,Les Amants de Verone
5465,Justice est Fait
5466,Nous Sommes Tous les Assasins
5467,:Eye for an Eye
5468,The Mirror has two Faces
5469,The Crossing of the Rhine
5470,La Vie Conjugale
5471,A Trap for Cinderella
5472,Die of Loving
5473,Verdict
5474,Crin Blanc
5476,Le ballon rouge
5477,Toto and Peppino Divided in Berlin
5479,"Figaro Qua, Figaro la"
5480,King of the Rocketmen
5482,Zombies of the Stratosphere
5483,title
5487,Night Into Morning
5488,The Man Without a Cloak
5489,The Incredible Journey
5490,Le Sang des B\^etes
5492,H\^otel des Invalides
5493,Le Grand Melies
5494,La T\^ete contre les Murs
5495,Les Yeux sans Visage
5497,Les Rideaux Blancs
5498,La Faute de l'Abb\'e Mouret
5499,On the Town
5501,Singin' in the Rain
5502,Invitation to the Dance
5503,The Happy Road
5504,The Tunnel of Love
5505,Gigot
5506,A Guide for the Married Man
5507,Hello Dolly
5508,The Cheyenne Social Club
5509,The Unguarded Moment
5511,The Female Animal
5512,Step Down to Terror
5513,Tammy tell me True
5514,Tammy and the Doctor
5515,Town on Trial
5517,I was Monty's Double
5518,Tarzan Greatest Adventure
5519,Tarzan Goes to India
5520,The Blue Max
5521,Shaft in Africa
5522,The Towering Inferno
5524,Death on the Nile
5525,King Kong Lives
5526,:Fall of the House of Usher
